"Subject" "Activity"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
5 "WALKING_UPSTAIRS"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "STANDING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "SITTING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "LAYING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "WALKING"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "3"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
6 "WALKING_UPSTAIRS"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "STANDING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "SITTING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "LAYING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "WALKING"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "3"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
7 "WALKING_UPSTAIRS"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "STANDING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "SITTING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "LAYING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "WALKING"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "3"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
8 "WALKING_UPSTAIRS"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "STANDING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "SITTING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "LAYING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "WALKING"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "3"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
11 "WALKING_UPSTAIRS"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "STANDING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "SITTING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "LAYING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "WALKING"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "3"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
14 "WALKING_UPSTAIRS"
